created_at,final_price,id,is_salable,name,price,qty,sku,status,visibility,website_ids,rating,reviews_count,views,sold,Discount,Percentages
17/06/2017 17:04,250,884,TRUE,Ancient Living Organic Anti Dandruff Pack -100gm,250,0,Ancient Living Organic Anti Dandruff Pack -100gm,1,4,[1],100,1,31,0,0,0
17/06/2017 17:05,200,885,TRUE,Ancient Living Palmarosa Essential Oil 10ml,200,0,Ancient Living Palmarosa Essential Oil 10ml,1,4,[1],80,1,25,0,0,0
17/06/2017 17:08,150,886,TRUE,Ancient Living Organic Henna Mix -100gm,150,0,Ancient Living Organic Henna Mix -100gm,1,4,[1],100,1,29,0,0,0
17/06/2017 17:09,300,887,TRUE,Ancient Living Pachouli Essential Oil 10ml,300,0,Ancient Living Pachouli Essential Oil 10ml,1,4,[1],100,1,14,0,0,0
17/06/2017 17:11,1075,888,TRUE,Zenith Nutrition Slim Shake-500 gm,1075,0,Zenith Nutrition Slim Shake-500 gm,1,4,[1],60,1,21,0,0,0
17/06/2017 17:12,175,893,TRUE,Ancient Living Organic Luxury Bath Powder -100gm,175,0,Ancient Living Organic Luxury Bath Powder -100gm,1,4,[1],60,1,18,1,0,5.555555556
17/06/2017 17:12,250,894,TRUE,Ancient Living Peppermint Essential Oil 10ml,250,0,Ancient Living Peppermint Essential Oil 10ml,1,4,[1],60,1,22,0,0,0
17/06/2017 17:14,300,895,TRUE,Ancient Living Radiance face pack 40g,300,0,Ancient Living Radiance face pack 40g,1,4,[1],80,1,23,1,0,4.347826087
17/06/2017 17:15,150,896,TRUE,Ancient Living Organic Lemon & papaya face pack-40gm,150,0,Ancient Living Organic Lemon & papaya face pack-40gm,1,4,[1],92,5,22,1,0,4.545454545
17/06/2017 17:17,200,897,TRUE,Ancient living Rejuvenative pace pack 40g,200,0,Ancient living Rejuvenative pace pack 40g,1,4,[1],80,1,28,0,0,0
17/06/2017 17:18,175,898,TRUE,Ancient Living Organic Kasthuri Turmeric Pack -100gm,175,0,Ancient Living Organic Kasthuri Turmeric Pack -100gm,1,4,[1],80,1,21,0,0,0
17/06/2017 17:24,95,899,TRUE,Ancient Living Rejuvenative Shampoo 50ml,95,0,Ancient Living Rejuvenative Shampoo 50ml,1,4,[1],80,1,17,0,0,0
17/06/2017 17:29,150,902,TRUE,Ancient Living Revitalizing face scrub,150,0,Ancient Living Revitalizing face scrub,1,4,[1],60,1,23,0,0,0
17/06/2017 17:29,325,903,TRUE,Ancient Living Hydrating Shampoo -200ml,325,0,Ancient Living Hydrating Shampoo -200ml,1,4,[1],93,3,30,4,0,13.33333333
17/06/2017 17:30,1120,904,TRUE,Zenith Nutrition Vitamin K2  as MK7 - 100mcg-60 Capsules,1120,0,Zenith Nutrition Vitamin K2  as MK7 - 100mcg-60 Capsules,1,4,[1],80,1,15,0,0,0
17/06/2017 17:31,95,907,TRUE,Ancient Living Hydrating Shampoo -50ml,95,0,Ancient Living Hydrating Shampoo -50ml,1,4,[1],80,1,29,1,0,3.448275862
17/06/2017 17:38,125,908,TRUE,Ancient Living Grapefruit & Neroli Luxury Handmade Soap -100gm,125,0,Ancient Living Grapefruit & Neroli Luxury Handmade Soap -100gm,1,4,[1],100,1,23,0,0,0
17/06/2017 17:45,225,909,TRUE,Ancient Living De-stress Blended Oil -10ml,250,0,Ancient Living De-stress Blended Oil -10ml,1,4,[1],80,1,34,0,10,0
17/06/2017 17:49,100,910,TRUE,Ancient Living Organic Insect Repellent Blended Oil -10ml,100,0,Ancient Living Organic Insect Repellent Blended Oil -10ml,1,4,[1],100,1,20,0,0,0
17/06/2017 17:54,900,911,TRUE,Ancient Living Set of 6 Organic Essential oils,900,0,Ancient Living Set of 6 Organic Essential oils,1,4,[1],100,2,20,0,0,0
17/06/2017 17:58,840,912,TRUE,Zenith Nutrition Super Garlic 1000-90 Capsules,840,0,Zenith Nutrition Super Garlic 1000-90 Capsules,1,4,[1],80,1,12,0,0,0
19/06/2017 11:50,560,916,TRUE,Zenith Nutrition Vegan Omega-3 DHA-30 Capsules,560,0,Zenith Nutrition Vegan Omega-3 DHA-30 Capsules,1,4,[1],80,1,12,0,0,0
19/06/2017 12:06,3640,920,TRUE,Zenith Nutrition Ubiquinol  200 mg  - 30 Veg Capsules,3640,0,Zenith Nutrition Ubiquinol  200 mg  - 30 Veg Capsules,1,4,[1],100,1,16,0,0,0
19/06/2017 12:12,3960,921,TRUE,Zenith Nutrition Ubiquinol 100 mg  - 60 Veg Capsules,3960,0,Zenith Nutrition Ubiquinol 100 mg  - 60 Veg Capsules,1,4,[1],93,3,12,0,0,0
19/06/2017 12:19,2240,922,TRUE,Zenith Nutrition Ubiquinol  50 mg-60 Capsules,2240,0,Zenith Nutrition Ubiquinol  50 mg-60 Capsules,1,4,[1],100,1,8,1,0,12.5
19/06/2017 12:35,650,925,TRUE,Zenith Nutrition Tribulus 400mg -60 Veg Capsules,650,0,Zenith Nutrition Tribulus 400mg -60 Veg Capsules,1,4,[1],80,1,19,0,0,0
19/06/2017 12:42,1220,926,TRUE,Zenith Nutrition Tribulus 800mg-120 Capsules,1220,0,Zenith Nutrition Tribulus 800mg-120 Capsules,1,4,[1],100,1,15,1,0,6.666666667
19/06/2017 12:47,740,929,TRUE,Zenith Nutrition ResveratrolGrapeseed Ext  Redwine Extract - 60 Capsules,740,0,929,1,4,[1],100,1,8,0,0,0
19/06/2017 14:53,1200,930,TRUE,Zenith-Nutrition-Resveratrol-60mg -60 capsules,1200,0,Zenith-Nutrition-Resveratrol-60mg -60 capsules,1,4,[1],100,1,26,0,0,0
19/06/2017 15:07,1960,931,TRUE,Zenith Nutrition Resveratrol-100mg -120 capsules,1960,0,Zenith Nutrition Resveratrol-100mg -120 capsules,1,4,[1],80,1,26,1,0,3.846153846
19/06/2017 15:16,4800,932,TRUE,Zenith-Nutrition-Resveratrol-500mg-60 Capsules,4800,0,Zenith-Nutrition-Resveratrol-500mg-60 Capsules,1,4,[1],60,1,15,0,0,0
19/06/2017 15:34,670,935,TRUE,Zenith Nutrition Boswellia Plus-250-mg-60 Capsules,670,0,Zenith Nutrition Boswellia Plus-250-mg-60 Capsules,1,4,[1],60,1,17,0,0,0
19/06/2017 15:42,2000,939,TRUE,Zenith Nutrition Curcumin 475 mg-120 Capsules,2000,0,Zenith Nutrition Curcumin 475 mg-120 Capsules,1,4,[1],60,1,10,0,0,0
19/06/2017 15:53,1120,942,TRUE,Zenith Nutrition Curcumin Plus-500mg-60 Capsules,1120,0,Zenith Nutrition Curcumin Plus-500mg-60 Capsules,1,4,[1],60,1,22,0,0,0
19/06/2017 15:59,1980,946,TRUE,Zenith Nutrition Curcumin with Piperine-60 Capsules,1980,0,Zenith Nutrition Curcumin with Piperine-60 Capsules,1,4,[1],80,1,13,0,0,0
19/06/2017 16:49,640,949,TRUE,Zenith Nutrition Ginkgo Biloba 60mg-90 Capsules,640,0,Zenith Nutrition Ginkgo Biloba 60mg-90 Capsules,1,4,[1],60,1,18,0,0,0
19/06/2017 16:58,1300,952,TRUE,Zenith Nutrition Ginkgo Biloba-120mg-120 Capsules,1300,0,Zenith Nutrition Ginkgo Biloba-120mg-120 Capsules,1,4,[1],90,2,11,1,0,9.090909091
19/06/2017 17:06,1220,955,TRUE,Zenith Nutrition Ginkgo Biloba-180mg-90 Capsules,1220,0,Zenith Nutrition Ginkgo Biloba-180mg-90 Capsules,1,4,[1],100,1,15,0,0,0
19/06/2017 17:13,1500,958,TRUE,Zenith Nutrition Ginseng-300mg -300 capsules,1500,0,Zenith Nutrition Ginseng-300mg -300 capsules,1,4,[1],60,1,21,0,0,0
19/06/2017 17:18,650,959,TRUE,Zenith Nutrition Ginseng-500mg -100 capsules,650,0,Zenith Nutrition Ginseng-500mg -100 capsules,1,4,[1],60,1,19,0,0,0
19/06/2017 17:22,1560,960,TRUE,Zenith Nutrition Ginseng With Ashwagandha -240 capsules,1560,0,Zenith Nutrition Ginseng With Ashwagandha -240 capsules,1,4,[1],100,1,9,0,0,0
19/06/2017 17:31,670,961,TRUE,Zenith Nutrition Fenugreek Plus-500mg-180 Capsules,670,0,Zenith Nutrition Fenugreek Plus-500mg-180 Capsules,1,4,[1],80,1,16,0,0,0
19/06/2017 17:38,720,964,TRUE,Zenith Nutrition Fenugreek Seed-1020Mg-180 Capsules,720,0,Zenith Nutrition Fenugreek Seed-1020Mg-180 Capsules,1,4,[1],100,1,15,0,0,0
19/06/2017 17:48,1680,967,TRUE,Zenith Nutrition Probiotic Fiber -240 capsules,1680,0,Zenith Nutrition Probiotic Fiber -240 capsules,1,4,[1],100,1,17,0,0,0
19/06/2017 17:59,730,968,TRUE,Zenith Nutrition Probiotic Immune-90 Capsules,730,0,Zenith Nutrition Probiotic Immune-90 Capsules,1,4,[1],80,1,24,0,0,0
19/06/2017 18:13,1280,972,TRUE,Zenith Nutrition Astaxanthin-6mg-60 Capsules,1280,0,Zenith Nutrition Astaxanthin-6mg-60 Capsules,1,4,[1],60,1,13,0,0,0
19/06/2017 18:26,1680,975,TRUE,Zenith Nutrition Fertil Edge For Men -60 capsules,1680,0,Zenith Nutrition Fertil Edge For Men -60 capsules,1,4,[1],100,2,20,0,0,0
19/06/2017 18:34,400,976,TRUE,Zenith Nutrition Folic Acid-2mg-100 capsules,400,0,Zenith Nutrition Folic Acid-2mg-100 capsules,1,4,[1],100,1,8,0,0,0
19/06/2017 18:47,600,979,TRUE,zenith nutritions 5-spirulina-500mg-100 Capsules,600,0,zenith nutritions 5-spirulina-500mg-100 Capsules,1,4,[1],100,1,7,0,0,0
19/06/2017 19:26,1080,983,TRUE,Zenith nutritions 6-spirulina-500mg-200 Capsules,1080,0,Zenith nutritions 6-spirulina-500mg-200 Capsules,1,4,[1],80,1,14,0,0,0
19/06/2017 19:39,820,986,TRUE,Zenith Nutrition Biotin-10000mcg-60 Capsules,820,0,Zenith Nutrition Biotin-10000mcg-60 Capsules,1,4,[1],100,1,7,0,0,0
19/06/2017 19:47,720,989,TRUE,Zenith Nutrition-CoQ10-30mg-60 Capsules,720,0,Zenith Nutrition-CoQ10-30mg-60 Capsules,1,4,[1],60,1,19,0,0,0
19/06/2017 19:54,1250,992,TRUE,Zenith Nutrition-CoQ10-60mg-60 Capsules,1250,0,Zenith Nutrition-CoQ10-60mg-60 Capsules,1,4,[1],80,1,18,0,0,0
19/06/2017 20:09,1650,996,TRUE,Zenith Nutrition-CoQ10-100mg-60 Capsules,1650,0,Zenith Nutrition-CoQ10-100mg-60 Capsules,1,4,[1],100,1,30,0,0,0
19/06/2017 20:14,2440,1000,TRUE,Zenith Nutrition CoQ10 Plus - 240 Capsules,2440,0,Zenith Nutrition CoQ10 Plus - 240 Capsules,1,4,[1],100,1,23,0,0,0
19/06/2017 20:26,1120,1001,TRUE,Zenith Nutrition Garlic With Lecithin-200 capsules,1120,0,Zenith Nutrition Garlic With Lecithin-200 capsules,1,4,[1],60,1,15,0,0,0
19/06/2017 20:36,534,1004,TRUE,Zenith Nutrition Grape Seed Extract-50mg -60 capsules,534,0,Zenith Nutrition Grape Seed Extract-50mg -60 capsules,1,4,[1],80,1,16,0,0,0
19/06/2017 20:43,830,1005,TRUE,Grape Seed Extract 100mg -60 capsules,830,0,Grape Seed Extract 100mg -60 capsules,1,4,[1],60,1,18,0,0,0
19/06/2017 20:46,1050,1006,TRUE,Grape Seed Extract 150mg -60 capsules,1050,0,Grape Seed Extract 150mg -60 capsules,1,4,[1],80,1,18,0,0,0
20/06/2017 11:22,825,1007,TRUE,Zenith Nutrition Colostrum-350mg -60 capsules,825,0,Zenith Nutrition Colostrum-350mg -60 capsules,1,4,[1],60,1,26,0,0,0
20/06/2017 11:33,782,1008,TRUE,Zenith Nutrition Colostrum-300mg-60 Capsules,782,0,Zenith Nutrition Colostrum-300mg-60 Capsules,1,4,[1],60,1,14,0,0,0
20/06/2017 11:43,870,1012,TRUE,Zenith Nutrition Colostrum-400mg-60 capsules,870,0,Zenith Nutrition Colostrum-400mg-60 capsules,1,4,[1],80,1,20,0,0,0
20/06/2017 11:51,980,1016,TRUE,Zenith Nutrition Chaste berry-200mg-60 Capsules,980,0,Zenith Nutrition Chaste berry-200mg-60 Capsules,1,4,[1],60,2,10,0,0,0
20/06/2017 11:59,780,1019,TRUE,Zenith Nutrition Ashwagandha-225mg-120 Capsules,780,0,Zenith Nutrition Ashwagandha-225mg-120 Capsules,1,4,[1],80,1,19,0,0,0
20/06/2017 12:05,650,1022,TRUE,Zenith Nutrition Ashwagandha-450mg-60 Capsules,650,0,Zenith Nutrition Ashwagandha-450mg-60 Capsules,1,4,[1],60,1,18,0,0,0
20/06/2017 12:24,1080,1026,TRUE,Zenith Nutrition Cranberry  800 mg-60 Capsules,1080,0,Zenith Nutrition Cranberry  800 mg-60 Capsules,1,4,[1],100,1,40,0,0,0
20/06/2017 12:46,1120,1029,TRUE,Zenith Nutrition AcaiFab - 250mg-120 Capsules,1120,0,Zenith Nutrition AcaiFab - 250mg-120 Capsules,1,4,[1],100,1,23,1,0,4.347826087
20/06/2017 13:01,850,1032,TRUE,Zenith Nutrition Garcinia Plus - 500mg-60capsules,850,0,Zenith Nutrition Garcinia Plus - 500mg-60capsules,1,4,[1],60,1,21,0,0,0
22/06/2017 19:24,174,1036,TRUE,Organic India Tulsi Green Tea Lemon Ginger 18 TB,174,0,Organic India Tulsi Green Tea Lemon Ginger 18 TB,1,4,[1],100,1,15,0,0,0
22/06/2017 19:33,174,1037,TRUE,Organic India Tulsi Green Tea Earl Grey 18 TB,174,0,Organic India Tulsi Green Tea Earl Grey 18 TB,1,4,[1],90,2,10,1,0,10
22/06/2017 19:47,174,1038,TRUE,Organic India Tulsi Green Tea Jasmine 18 TB,174,0,Organic India Tulsi Green Tea Jasmine 18 TB,1,4,[1],100,1,12,1,0,8.333333333
23/06/2017 12:32,125,1039,TRUE,Organic India Triphala Powder 100 Gm,125,0,Organic India Triphala Powder 100 Gm,1,4,[1],80,2,21,0,0,0
23/06/2017 12:58,169,1040,TRUE,Organic India Dehydrated Mango Slices 200 grm,199,0,Organic India Dehydrated Mango Slices 200 grm,1,4,[1],100,2,21,0,15.07537688,0
23/06/2017 13:06,595,1041,TRUE,Organic India Organic Desi Ghee 450 ML,595,0,Organic India Organic Desi Ghee 450 ML,1,4,[1],90,2,128,8,0,6.25
23/06/2017 13:14,725,1042,TRUE,Organic India Coconut Oil Extra Virgin 500 Ml,725,0,Organic India Coconut Oil Extra Virgin 500 Ml,1,4,[1],93,3,39,4,0,10.25641026
23/06/2017 13:18,195,1043,TRUE,Organic India Organic Honey wild Forest 250 Grm,195,0,Organic India Organic Honey wild Forest 250 Grm,1,4,[1],60,1,23,8,0,34.7826087
23/06/2017 13:23,70,1044,TRUE,Organic India Flax Seed 100 Grm,70,0,Organic India Flax Seed 100 Grm,1,4,[1],100,1,9,1,0,11.11111111
23/06/2017 17:00,174,1045,TRUE,Organic India Tulsi Ginger Turmeric 25 TB,174,0,Organic India Tulsi Ginger Turmeric 25 TB,1,4,[1],100,1,9,0,0,0
23/06/2017 17:06,895,1046,TRUE,Organic India Executive Deluxe Wooden Gift,895,0,Organic India Executive Deluxe Wooden Gift,1,4,[1],100,1,8,0,0,0
23/06/2017 17:15,1195,1047,TRUE,Organic India Super Deluxe Wooden Gift Box,1195,0,Organic India Super Deluxe Wooden Gift Box,1,4,[1],100,1,13,0,0,0
23/06/2017 17:20,250,1048,TRUE,Organic India Darjeeling Tea 100 Gram Tin,250,0,Organic India Darjeeling Tea 100 Gram Tin,1,4,[1],80,1,9,0,0,0
23/06/2017 17:22,175,1049,TRUE,Organic India Darjeeling Tea 18 TB,175,0,Organic India Darjeeling Tea 18 TB,1,4,[1],80,1,7,0,0,0
23/06/2017 17:54,154,1050,TRUE,Organic India Tulsi Lax 18 TB,154,0,Organic India Tulsi Lax 18 TB,1,4,[1],100,1,9,0,0,0
23/06/2017 17:56,154,1051,TRUE,Organic India Tulsi Tummy 18 TB,154,0,Organic India Tulsi Tummy 18 TB,1,4,[1],100,1,8,0,0,0
23/06/2017 17:58,154,1052,TRUE,Tulsi Cleanse 18 TB,154,0,Tulsi Cleanse 18 TB,1,4,[1],60,1,6,0,0,0
23/06/2017 18:00,154,1053,TRUE,Organic India Tulsi Sleep 18 TB,154,0,Organic India Tulsi Sleep 18 TB,1,4,[1],80,1,4,0,0,0
23/06/2017 18:07,148,1054,TRUE,Organic India Tulsi Honey Chamomile 18 TB,148,0,Organic India Tulsi Honey Chamomile 18 TB,1,4,[1],80,1,6,0,0,0
23/06/2017 18:12,230,1055,TRUE,Organic India Tulsi Masala Chai 100 GM Tin,230,0,Organic India Tulsi Masala Chai 100 GM Tin,1,4,[1],60,1,22,0,0,0
23/06/2017 18:27,148,1056,TRUE,Organic India Tulsi Original 25 TB,148,0,Organic India Tulsi Original 25 TB,1,4,[1],80,1,5,0,0,0
23/06/2017 18:33,148,1057,TRUE,Organic India Tulsi Ginger 25 TB,148,0,Organic India Tulsi Ginger 25 TB,1,4,[1],80,1,33,0,0,0
23/06/2017 18:36,190,1058,TRUE,Organic India Tulsi Original 100 GM Tin,190,0,Organic India Tulsi Original 100 GM Tin,1,4,[1],80,1,8,0,0,0
23/06/2017 18:40,190,1059,TRUE,Organic India Tulsi Ginger 100 GM Tin,190,0,Organic India Tulsi Ginger 100 GM Tin,1,4,[1],60,1,17,0,0,0
23/06/2017 18:47,230,1060,TRUE,Organic India The Tulsi Green 100 GM Tin,230,0,Organic India The Tulsi Green 100 GM Tin,1,4,[1],80,1,16,0,0,0
23/06/2017 18:49,174,1061,TRUE,Organic India Tulsi Ginger Turmeric 25 Tea Bags,174,0,Organic India Tulsi Ginger Turmeric 25 Tea Bags,1,4,[1],100,1,15,1,0,6.666666667
23/06/2017 18:52,174,1062,TRUE,Organic India Tulsi Green Tea Pomeogranate 18 TB,174,0,Organic India Tulsi Green Tea Pomeogranate 18 TB,1,4,[1],90,2,10,0,0,0
28/06/2017 13:37,174,1063,TRUE,Organic India Tulsi Masala Chai 25 TB,174,0,Organic India Tulsi Masala Chai 25 TB,1,4,[1],80,1,11,0,0,0
28/06/2017 14:00,154,1064,TRUE,Organic India Tulsi Brahmi Tea 25 TB,154,0,Organic India Tulsi Brahmi Tea 25 TB,1,4,[1],100,1,7,0,0,0
28/06/2017 14:03,148,1065,TRUE,Organic India Tulsi Sweet Rose 18 TB-32.4gm,148,0,Organic India Tulsi Sweet Rose 18 TB-32.4gm,1,4,[1],60,1,13,0,0,0
28/06/2017 14:14,148,1066,TRUE,Organic India Tulsi Mulethi 18 TB,148,0,Organic India Tulsi Mulethi 18 TB,1,4,[1],100,1,14,0,0,0
28/06/2017 14:26,154,1067,TRUE,Organic India Tulsi Sweet Lemon 18 TB,154,0,Organic India Tulsi Sweet Lemon 18 TB,1,4,[1],70,2,17,0,0,0
03/07/2017 12:27,40,1068,TRUE,Arogyarahasya Prana shakthi 15ml,40,0,Arogyarahasya Prana shakthi 15ml,1,4,[1],84,5,168,15,0,8.928571429
05/07/2017 11:40,70,1069,TRUE,Arogya rahasya gomutra ark 500ml,70,0,Arogya rahasya gomutra ark 500ml,1,4,[1],80,1,67,1,0,1.492537313
05/07/2017 11:43,30,1070,TRUE,Arogya rahasya gomutra ark 200ml,30,0,Arogya rahasya gomutra ark 200ml,1,4,[1],80,1,88,0,0,0
05/07/2017 11:49,140,1071,TRUE,Arogya rahasya karela juice 500ml,140,0,Arogya rahasya karela juice 500ml-1,1,4,[1],70,2,20,0,0,0
05/07/2017 12:05,60,1072,TRUE,Banjara's black henna(Natural black) -50gm,60,0,Banjara's black henna(Natural black) -50gm,1,4,[1],100,1,25,4,0,16
05/07/2017 12:10,40,1073,TRUE,Banjara's Mulanti mitti face pack 100gms,40,0,Banjara's Mulanti mitti face pack 100gms,1,4,[1],80,2,16,2,0,12.5
05/07/2017 12:15,40,1074,TRUE,Banjara's papaya face wash 50ml,40,0,Banjara's papaya face wash 50ml,1,4,[1],80,2,27,21,0,77.77777778
05/07/2017 12:20,200,1075,TRUE,Banjara's saffron facial kit 60gm,200,0,Banjara's saffron facial kit 60gm,1,4,[1],100,1,27,1,0,3.703703704
05/07/2017 12:27,200,1076,TRUE,Banjara's Samvridhi hair oil -125ml,200,0,Banjara's Samvridhi hair oil -125ml,1,4,[1],100,1,24,2,0,8.333333333
05/07/2017 12:33,60,1077,TRUE,Banjara's shikakai hair care powder 100gm(20g*5),60,0,Banjara's shikakai hair care powder 100gm(20g*5),1,4,[1],60,1,17,3,0,17.64705882
05/07/2017 12:39,225,1078,TRUE,Being Desi Cold pressed black sesame oil 500ml,225,0,Being Desi Cold pressed black sesame oil 500ml,1,4,[1],90,2,26,5,0,19.23076923
05/07/2017 12:44,180,1079,TRUE,Being Desi honey bael candy 250gms,180,0,Being Desi honey bael candy 250gms,1,4,[1],100,1,29,4,0,13.79310345
05/07/2017 12:47,300,1080,TRUE,Being desi Honey gulkand 400gms,300,0,Being desi Honey gulkand 400gms,1,4,[1],80,1,22,0,0,0
05/07/2017 13:01,60,1081,TRUE,Gau naturals castor oil 100ml,60,0,Gau naturals castor oil 100ml,1,4,[1],60,1,26,1,0,3.846153846
05/07/2017 13:08,60,1082,TRUE,Gau naturals Neem oil 100ml,60,0,Gau naturals Neem oil 100ml,1,4,[1],80,1,25,0,0,0
05/07/2017 13:14,90,1083,TRUE,Gau naturals Rasam powder -100gms,90,0,Gau naturals Rasam powder -100gms,1,4,[1],60,1,27,0,0,0
05/07/2017 13:38,45,1084,TRUE,Gita trifala vati 50gm,45,0,Gita trifala vati 50gm,1,4,[1],80,1,8,0,0,0
05/07/2017 13:46,110,1085,TRUE,Gita lal dantmanjan 200gm,110,0,Gita lal dantmanjan 200gm,1,4,[1],100,1,28,0,0,0
05/07/2017 13:52,45,1086,TRUE,Goratna Nikhar cream 50gms,45,0,Goratna Nikhar cream 50gms,1,4,[1],80,2,36,0,0,0
05/07/2017 13:57,50,1087,TRUE,Goratna Panchagavya with sandal bath soap -75gms,50,0,Goratna Panchagavya with sandal bath soap -75gms,1,4,[1],90,2,92,10,0,10.86956522
05/07/2017 14:13,30,1088,TRUE,Goseva Pachanamrit 60gm,50,0,Goseva Pachanamrit 60gm,1,4,[1],100,1,20,0,40,0
05/07/2017 14:18,10,1089,TRUE,Sanatan Gomutra ark 50ml,10,0,Sanatan Gomutra ark 50ml,1,4,[1],55,4,88,0,0,0
05/07/2017 14:21,25,1090,TRUE,Sanatan Trifala churna,25,0,Sanatan Trifala churna,1,4,[1],100,1,1,0,0,0
05/07/2017 14:24,45,1091,TRUE,Sanatan Tooth powder 80gms,45,0,Sanatan Tooth powder 80gms,1,4,[1],80,1,17,0,0,0
05/07/2017 14:28,15,1092,TRUE,Sanatan Jasmine(Mogra) Incense sticks 25gms,15,0,Sanatan Jasmine(Mogra) Incense sticks 25gms,1,4,[1],60,3,36,5,0,13.88888889
05/07/2017 15:38,60,1093,TRUE,Dentone tooth powder,60,0,Dentone tooth powder,1,4,[1],100,1,4,0,0,0
05/07/2017 15:42,60,1094,TRUE,Khadi Strawberry handmade soap -125 gm,60,0,Khadi Strawberry handmade soap -125 gm,1,4,[1],80,2,29,0,0,0
05/07/2017 15:52,65,1095,TRUE,Goratna Mehodari tablets 100gm,65,0,Goratna Mehodari tablets 100gm,1,4,[1],60,1,25,0,0,0
05/07/2017 16:00,150,1096,TRUE,Amrita's kumkumadi lepam 25gms,150,0,Amrita's kumkumadi lepam 25gms,1,4,[1],100,1,18,0,0,0
05/07/2017 17:02,30,1097,TRUE,Gau Naturals Sujala gomaya bhasma -35 gms,30,0,Gau Naturals Sujala gomaya bhasma -35 gms,1,4,[1],70,2,8,0,0,0
05/07/2017 17:23,96,1098,TRUE,Akshaya's Gousuddhi floor cleaner 1lit,96,0,Akshaya's Gousuddhi floor cleaner 1lit,1,4,[1],80,2,29,8,0,27.5862069
05/07/2017 17:26,75,1099,TRUE,Arogya rahasya herbal floor cleaner 1 lit,75,0,Arogya rahasya herbal floor cleaner 1 lit,1,4,[1],80,2,20,2,0,10
05/07/2017 17:47,255,1100,TRUE,Arogya Rahasya Swasa kalpa 180ML,255,0,Arogya Rahasya Swasa kalpa 180ML,1,4,[1],60,1,15,0,0,0
05/07/2017 18:03,45,1101,TRUE,Kushal kanthil,45,0,Kushal kanthil,1,4,[1],80,1,9,0,0,0
05/07/2017 18:07,110,1102,TRUE,Prakruthi vanam traditional shampoo 200ml,110,0,Prakruthi vanam traditional shampoo 200ml,1,4,[1],90,2,24,2,0,8.333333333
06/07/2017 15:44,550,1103,TRUE,Kairali Kairtis - Ayurvedic oil for Rheumatism & Arthritis (110 ml),550,0,1103,1,4,[1],100,2,20,1,0,5
08/07/2017 13:43,700,1104,TRUE,Deha organic tulsi green tea 50gms jar,700,0,Deha organic tulsi green tea 50gms jar,1,4,[1],60,1,17,0,0,0
08/07/2017 13:47,700,1105,TRUE,Deha Organic mint green tea 50gm jar,700,0,Deha Organic mint green tea 50gm jar,1,4,[1],60,1,15,0,0,0
08/07/2017 16:57,210,1106,TRUE,Organic India Bowelcare 60 capsules bottle 200gm,210,0,Organic India Bowelcare 60 capsules bottle 200gm,1,4,[1],100,1,4,0,0,0
08/07/2017 17:01,210,1107,TRUE,Organic India Breathe free 60 capsules bottle 200gm,210,0,Organic India Breathe free 60 capsules bottle 200gm,1,4,[1],100,1,9,0,0,0
08/07/2017 17:05,210,1108,TRUE,Organic India Flexibility 60 capsules bottle 200ms,210,0,Organic India Flexibility 60 capsules bottle 200ms,1,4,[1],60,1,5,0,0,0
08/07/2017 17:09,495,1109,TRUE,Organic India Organic Neem 60 capsules bottle 200gms,495,0,Organic India Organic Neem 60 capsules bottle 200gms,1,4,[1],80,1,5,0,0,0
08/07/2017 17:13,175,1110,TRUE,Organic India Immunity 60 capsules bottle 200gms,175,0,Organic India Immunity 60 capsules bottle 200gms,1,4,[1],100,1,13,0,0,0
08/07/2017 17:17,210,1111,TRUE,Organic India Lipid care 60 capsules bottle 200gms,210,0,Organic India Lipid care 60 capsules bottle 200gms,1,4,[1],80,1,5,0,0,0
08/07/2017 17:19,210,1112,TRUE,Organic India LKC care 60 capsules bottle 200gms,210,0,Organic India LKC care 60 capsules bottle 200gms,1,4,[1],60,1,7,0,0,0
08/07/2017 17:23,210,1113,TRUE,Organic India Osteoseal 60 capsules bottle 200gms,210,0,Organic India Osteoseal 60 capsules bottle 200gms,1,4,[1],80,1,13,0,0,0
08/07/2017 17:27,210,1114,TRUE,Organic India Sugar balance 60 capsules bottle 200gms,210,0,Organic India Sugar balance 60 capsules bottle 200gms,1,4,[1],60,1,5,1,0,20
08/07/2017 17:31,210,1115,TRUE,Organic India Vitality 60 capsules bottle 200gms,210,0,Organic India Vitality 60 capsules bottle 200gms,1,4,[1],60,1,12,1,0,8.333333333
08/07/2017 17:48,195,1116,TRUE,Organic India WT balance 60 capsules bottle 200gms,195,0,Organic India WT balance 60 capsules bottle 200gms,1,4,[1],100,1,7,0,0,0
08/07/2017 17:51,210,1117,TRUE,Organic India WWB 60 capsules bottle 200gms,210,0,Organic India WWB 60 capsules bottle 200gms,1,4,[1],60,1,10,0,0,0
08/07/2017 17:54,210,1118,TRUE,Organic India Heart care 60 capsules bottle 200gms,210,0,Organic India Heart care 60 capsules bottle 200gms,1,4,[1],80,1,6,0,0,0
08/07/2017 17:59,225,1119,TRUE,Organic India Prostate care capsules bottle 200gms,225,0,Organic India Prostate care capsules bottle 200gms,1,4,[1],100,1,3,0,0,0
08/07/2017 18:02,225,1120,TRUE,Organic India Amalaki 60capsules bottle 200gms,225,0,Organic India Amalaki 60capsules bottle 200gms,1,4,[1],80,1,10,0,0,0
